,white_user_id,white_elo,white_aggressiveness,white_total_time,white_early_times_mean,white_early_times_median,white_early_times_variance,white_early_times_max,white_early_times_min,white_mid_times_mean,white_mid_times_median,white_mid_times_variance,white_mid_times_max,white_mid_times_min,white_end_times_mean,white_end_times_median,white_end_times_variance,white_end_times_max,white_end_times_min,black_user_id,black_elo,black_aggressiveness,black_total_time,black_early_times_mean,black_early_times_median,black_early_times_variance,black_early_times_max,black_early_times_min,black_mid_times_mean,black_mid_times_median,black_mid_times_variance,black_mid_times_max,black_mid_times_min,black_end_times_mean,black_end_times_median,black_end_times_variance,black_end_times_max,black_end_times_min,game_link,opening,result,movements,total_time,points_balance,taken_balance,opening_enc
1737,hard1baby,1949,0.0,645.0,9.333333333333334,4.0,136.2222222222222,40.0,1.0,19.071428571428573,15.0,175.06632653061226,55.0,5.0,22.166666666666668,8.5,1147.638888888889,124.0,2.0,Mishel52,2191,0.0,620.0,8.583333333333334,7.5,19.40972222222222,17.0,3.0,25.857142857142858,18.0,335.6938775510203,66.0,6.0,12.916666666666666,10.5,53.74305555555555,29.0,5.0,https://lichess.org/r2DJZobp,Italian Game: Anti-Fried Liver Defense,2,78,1265.0,-3,-1,354
1738,Blizzard3388,2135,0.0,651.0,5.5,4.0,29.678571428571427,18.0,0.0,21.823529411764707,14.0,462.1453287197231,80.0,0.0,13.533333333333333,12.0,201.4488888888889,56.0,1.0,Mishel52,2199,0.0,794.0,10.714285714285714,9.0,49.48979591836734,27.0,2.0,25.176470588235293,12.0,800.4982698961938,108.0,3.0,15.428571428571429,12.0,150.1020408163265,39.0,2.0,https://lichess.org/Qw1oeIyD,Réti Opening,0,93,1445.0,3,1,754
1739,Mishel52,2200,0.5,821.0,7.588235294117647,5.0,22.359861591695502,21.0,2.0,22.15,16.5,285.72749999999996,54.0,3.0,13.833333333333334,6.0,203.58333333333331,45.0,1.0,Blizzard3388,2134,0.5,923.0,11.941176470588236,12.0,80.52595155709344,31.0,0.0,31.1,20.5,798.49,112.0,0.0,5.764705882352941,4.0,21.94463667820069,17.0,0.0,https://lichess.org/ubt4BEmf,French Defense: Exchange Variation,1,111,1744.0,0,0,264
1740,Jagkeum,2047,2.0,333.0,2.75,2.0,6.4375,9.0,0.0,18.363636363636363,15.0,374.9586776859505,61.0,0.0,12.11111111111111,7.0,128.320987654321,34.0,0.0,Mishel52,2210,0.0,479.0,11.75,9.0,36.1875,23.0,5.0,25.636363636363637,31.0,180.9586776859504,45.0,3.0,12.875,8.5,129.109375,32.0,3.0,https://lichess.org/Jp7ZbqfL,Queen's Pawn Game: Mason Attack,0,57,812.0,6,2,665
1741,Kloppo09,1828,0.5,1521.0,27.785714285714285,20.5,672.3112244897959,94.0,2.0,50.4375,51.0,640.24609375,96.0,2.0,23.214285714285715,12.0,771.7397959183672,103.0,0.0,Mishel52,2209,0.5,1213.0,15.071428571428571,10.0,87.78061224489798,38.0,6.0,32.5625,24.5,607.62109375,89.0,8.0,34.357142857142854,17.0,1328.0867346938776,113.0,3.0,https://lichess.org/mKbaXNNv,"Catalan Opening: Open Defense, Tarrasch Defense",2,90,2734.0,-1,-1,127
1742,Mishel52,2207,0.5,233.0,5.125,5.5,1.109375,6.0,3.0,13.2,9.5,93.96000000000001,38.0,4.0,6.666666666666667,7.0,3.3333333333333335,9.0,4.0,Urmia_Iran,1777,2.5,183.0,8.125,6.0,32.609375,18.0,2.0,6.1,6.5,6.890000000000002,11.0,2.0,7.125,5.0,38.859375,21.0,1.0,https://lichess.org/uCX2PHYR,Ruy Lopez: Steinitz Defense,0,55,416.0,4,2,753
1743,samuelmourad,1822,2.0,450.0,13.375,11.5,72.484375,27.0,2.0,10.0,7.0,63.2,24.0,0.0,27.0,17.0,733.3333333333334,89.0,3.0,Mishel52,2206,2.0,355.0,13.625,11.5,72.234375,33.0,6.0,11.0,12.0,24.6,23.0,4.0,15.11111111111111,8.0,141.65432098765436,38.0,5.0,https://lichess.org/ENzQc92a,French Defense: Advance Variation,2,56,805.0,-5,-3,235
1744,Mishel52,2204,0.0,545.0,12.375,6.5,168.734375,43.0,4.0,27.818181818181817,23.0,582.1487603305786,78.0,5.0,15.555555555555555,13.0,67.1358024691358,37.0,9.0,samuelmourad,1824,0.0,600.0,8.625,9.0,33.734375,17.0,2.0,29.0,32.0,285.6363636363636,63.0,3.0,26.5,12.0,779.75,85.0,5.0,https://lichess.org/8FUjE4W7,"Ruy Lopez: Morphy Defense, Caro Variation",0,57,1145.0,14,4,738
1745,TheRatRiverTrapper,2007,2.0,1233.0,1.5,2.0,1.75,4.0,0.0,63.5,53.0,3591.25,207.0,0.0,65.11111111111111,21.0,5357.6543209876545,233.0,4.0,Mishel52,2200,2.0,1155.0,5.375,4.5,9.984375,13.0,3.0,101.4,94.5,9028.24,329.0,6.0,10.88888888888889,10.0,57.65432098765432,28.0,3.0,https://lichess.org/bS1OEKGT,"French Defense: Alekhine-Chatard Attack, Albin-Chatard Gambit",2,56,2388.0,-3,-1,245
1746,ConwyCastle,2211,2.0,1230.0,79.0,54.0,6137.714285714285,205.0,4.0,49.5,31.5,2065.25,120.0,0.0,20.22222222222222,14.0,322.61728395061726,59.0,2.0,Mishel52,2207,2.0,593.0,15.285714285714286,11.0,70.20408163265306,28.0,4.0,15.6,15.5,108.43999999999997,39.0,3.0,41.25,43.5,567.9375,70.0,5.0,https://lichess.org/vPUu6Y0J,Queen's Pawn Game: Anti-Torre,0,53,1823.0,4,0,655
1747,Mishel52,2217,0.0,796.0,8.5,6.5,15.392857142857142,16.0,4.0,13.75,8.5,170.3125,58.0,4.0,32.642857142857146,27.5,461.51530612244886,79.0,7.0,Mubinn20,1911,2.0,690.0,10.928571428571429,9.5,18.923469387755098,22.0,5.0,13.9375,14.0,22.68359375,22.0,3.0,22.428571428571427,13.0,1000.9591836734692,136.0,10.0,https://lichess.org/yd7oNSq4,Sicilian Defense: Classical Variation,2,90,1486.0,-1,-1,837
1748,Mishel52,2216,0.5,1436.0,20.291666666666668,8.5,575.9565972222221,95.0,3.0,30.53846153846154,16.0,1011.1715976331361,124.0,3.0,6.2,4.0,21.120000000000005,17.0,2.0,Luhrman,2263,0.0,954.0,16.375,9.0,393.4010416666667,77.0,0.0,17.23076923076923,11.0,358.2544378698225,80.0,0.0,4.708333333333333,4.0,13.956597222222221,18.0,1.0,https://lichess.org/xt0QXuOC,"Sicilian Defense: French Variation, Normal",1,151,2390.0,1,1,863
1749,Mishel52,2222,0.5,947.0,10.2,9.0,22.360000000000003,21.0,4.0,30.076923076923077,16.0,1051.9171597633135,129.0,5.0,41.27272727272727,31.0,1054.01652892562,126.0,4.0,Luhrman,2255,2.5,625.0,9.6,7.5,39.44,20.0,2.0,22.923076923076923,14.0,771.4556213017754,96.0,1.0,21.0,16.0,313.8181818181818,62.0,0.0,https://lichess.org/ARWRh2xM,"Sicilian Defense: Kan Variation, Maróczy Bind, Réti Variation",2,70,1572.0,-7,-1,874
1750,TigorToba,1999,0.0,216.0,6.5,4.0,18.25,13.0,3.0,17.625,16.5,143.984375,33.0,3.0,6.0,6.5,4.0,9.0,3.0,Mishel52,2219,2.0,282.0,8.0,6.5,22.333333333333332,18.0,4.0,13.25,10.5,60.1875,30.0,4.0,21.333333333333332,20.0,148.55555555555557,45.0,5.0,https://lichess.org/vypNWFt3,Mieses Opening: Reversed Rat,2,42,498.0,1,1,467
1751,fruitchess,1951,3.0,323.0,4.388888888888889,3.0,10.904320987654323,13.0,1.0,6.45,5.0,25.3475,21.0,0.0,6.052631578947368,5.0,17.734072022160664,19.0,1.0,Mishel52,2216,1.0,600.0,10.555555555555555,8.5,53.58024691358024,33.0,3.0,10.2,8.0,47.459999999999994,27.0,3.0,10.842105263157896,8.0,73.92243767313019,34.0,2.0,https://lichess.org/OCsrkWOE,"Queen's Gambit Declined: Modern Variation, Normal Line",2,116,923.0,5,3,597
1752,subzero12345,1862,0.0,170.0,10.5,10.5,110.25,21.0,0.0,14.0,13.0,62.8,27.0,6.0,19.75,24.5,110.1875,28.0,2.0,Kisel70,2104,2.0,399.0,4.0,4.0,1.0,5.0,3.0,63.6,24.0,5883.84,216.0,18.0,24.333333333333332,27.0,153.55555555555554,38.0,8.0,https://lichess.org/QAaKNdlO,Robatsch (Modern) Defense,0,23,569.0,-1,-1,684
1753,Kisel70,2075,0.5,1177.0,31.8,3.0,7467.160000000001,291.0,1.0,52.23076923076923,28.0,3772.792899408284,241.0,5.0,15.0,11.0,198.16666666666666,48.0,2.0,Simen_S,2005,0.5,644.0,8.2,4.0,106.16,37.0,1.0,25.692307692307693,23.0,275.1360946745562,60.0,0.0,20.727272727272727,12.0,497.2892561983471,79.0,1.0,https://lichess.org/cZwsLtPX,English Opening: Carls-Bremen System,0,71,1821.0,0,0,179
1754,bjcba123,2001,0.0,1418.0,35.07692307692308,27.0,788.8402366863904,109.0,6.0,34.8,21.0,1481.6266666666668,138.0,2.0,33.84615384615385,32.0,642.7455621301776,104.0,2.0,Kisel70,2040,0.0,1282.0,13.461538461538462,4.0,302.2485207100592,56.0,2.0,60.333333333333336,21.0,7045.555555555557,312.0,1.0,15.538461538461538,6.0,363.63313609467446,61.0,2.0,https://lichess.org/cns3FhXE,Modern Defense,2,84,2700.0,-2,0,470
1755,Clabbe,1966,0.0,580.0,9.3,6.5,47.010000000000005,24.0,1.0,28.833333333333332,10.5,1250.3055555555557,105.0,1.0,12.818181818181818,11.0,96.87603305785123,35.0,3.0,Kisel70,2093,0.0,1280.0,5.2,2.5,36.160000000000004,22.0,1.0,91.08333333333333,56.5,9369.076388888889,350.0,3.0,13.5,11.0,94.65,31.0,2.0,https://lichess.org/LB3IUzJg,"Pirc Defense: Austrian Attack, Weiss Variation",0,67,1860.0,7,3,546
1756,Psharmxyz,1955,0.0,422.0,8.272727272727273,7.0,46.56198347107438,28.0,2.0,13.714285714285714,9.5,184.20408163265304,52.0,2.0,11.583333333333334,10.5,27.743055555555554,22.0,5.0,Kisel70,2058,0.0,690.0,10.909090909090908,9.0,85.71900826446283,36.0,2.0,34.0,7.5,3388.8571428571427,219.0,1.0,7.833333333333333,4.0,59.97222222222222,24.0,2.0,https://lichess.org/HkTd6jsO,Robatsch (Modern) Defense,2,76,1112.0,-1,-1,684
1757,Kisel70,2008,1.0,449.0,7.5,3.0,79.25,31.0,2.0,19.466666666666665,13.0,464.1155555555555,83.0,2.0,5.153846153846154,4.0,15.976331360946746,16.0,2.0,GigaKochiashvili,1985,0.5,385.0,7.333333333333333,2.0,218.88888888888889,55.0,1.0,13.333333333333334,11.0,120.48888888888885,33.0,2.0,8.083333333333334,7.0,51.24305555555554,29.0,1.0,https://lichess.org/yUFmataG,"English Opening: King's English Variation, Two Knights Variation, Reversed Dragon",0,81,834.0,4,4,198
1758,alazit,1819,0.0,870.0,24.375,18.0,208.984375,51.0,6.0,35.0,20.5,1486.8,145.0,7.0,40.625,31.0,802.484375,95.0,10.0,Kisel70,1971,0.0,1113.0,28.625,3.5,3116.234375,175.0,2.0,59.9,24.0,10491.69,351.0,2.0,35.625,10.0,2297.984375,146.0,6.0,https://lichess.org/mkyfegPm,Modern Defense,2,54,1983.0,-14,-2,470
1759,Kisel70,1923,2.0,244.0,4.5,4.5,0.25,5.0,4.0,9.25,2.5,143.6875,30.0,2.0,66.0,21.0,5550.0,171.0,6.0,matey147,1798,2.0,71.0,1.0,1.0,1.0,2.0,0.0,10.0,7.0,93.5,25.0,1.0,9.666666666666666,12.0,22.888888888888886,14.0,3.0,https://lichess.org/5740hvYP,English Opening: King's English Variation,0,20,315.0,0,0,182
1760,Neo_ast,1824,2.5,698.0,27.6875,10.0,1233.08984375,117.0,0.0,11.444444444444445,5.0,304.5802469135803,68.0,1.0,2.8823529411764706,2.0,5.280276816608996,8.0,1.0,Kisel70,1840,0.5,1044.0,51.25,5.5,8600.8125,288.0,1.0,9.777777777777779,5.0,207.39506172839506,66.0,1.0,2.823529411764706,2.0,2.4982698961937717,7.0,1.0,https://lichess.org/uw6aCl23,Modern Defense: Three Pawns Attack,2,104,1742.0,-3,-3,477
1761,Kisel70,1763,2.0,1210.0,38.75,8.0,4187.1875,201.0,3.0,62.7,47.5,4764.210000000001,227.0,2.0,30.333333333333332,30.0,592.6666666666666,80.0,2.0,brisemarine,1711,0.0,1242.0,62.375,36.5,3790.484375,186.0,5.0,46.7,31.0,1857.4099999999999,122.0,1.0,34.5,17.5,3032.75,179.0,0.0,https://lichess.org/4DTeNHB8,"English Opening: King's English Variation, Two Knights Variation, Keres Variation",0,55,2452.0,5,1,197
1762,nikita9595,1817,0.5,907.0,12.818181818181818,8.0,91.0578512396694,32.0,2.0,29.928571428571427,19.5,941.7806122448981,123.0,4.0,28.916666666666668,26.0,590.4097222222221,91.0,2.0,Kisel70,1732,0.0,1202.0,49.54545454545455,8.0,7177.157024793388,243.0,2.0,27.642857142857142,16.0,1413.9438775510207,147.0,1.0,22.5,10.0,921.5833333333334,114.0,1.0,https://lichess.org/xeo3LY9U,Dutch Defense: Queen's Knight Variation,1,76,2109.0,0,0,150
1763,pyro_flake,1565,0.0,821.0,5.111111111111111,3.0,15.876543209876543,15.0,2.0,37.18181818181818,22.0,1377.2396694214874,113.0,3.0,40.666666666666664,19.0,2238.222222222222,150.0,2.0,Kisel70,1500,0.0,635.0,3.111111111111111,2.0,8.765432098765434,9.0,1.0,39.36363636363637,14.0,6780.049586776859,298.0,1.0,19.333333333333332,10.0,389.1111111111112,58.0,2.0,https://lichess.org/dtP6ogNM,Dutch Defense,2,60,1456.0,-2,-2,138
1764,Vivekgunti99,1958,0.5,782.0,8.6875,7.0,37.96484375,28.0,2.0,14.61111111111111,10.5,233.12654320987656,68.0,2.0,23.75,17.0,315.9375,68.0,2.0,Kalli_FeldChamp,2183,0.5,740.0,13.3125,13.5,96.21484375,31.0,2.0,13.61111111111111,12.5,94.12654320987653,28.0,0.0,17.625,6.0,508.734375,77.0,2.0,https://lichess.org/O8ed08zZ,Pirc Defense,2,102,1522.0,-1,-1,543
1765,Kalli_FeldChamp,2167,2.0,242.0,1.75,2.0,1.1875,3.0,0.0,17.166666666666668,17.0,237.47222222222226,47.0,0.0,26.4,20.0,195.44,46.0,8.0,BO50,2085,2.0,358.0,17.0,7.5,346.5,49.0,4.0,16.333333333333332,16.5,95.88888888888887,33.0,3.0,48.0,44.0,1168.5,100.0,4.0,https://lichess.org/sR6kpjwz,Queen's Pawn Game: Chigorin Variation,0,31,600.0,1,1,657
1766,deanbleechess,2239,2.0,315.0,15.333333333333334,9.5,139.8888888888889,34.0,2.0,14.777777777777779,14.0,81.06172839506173,38.0,6.0,12.857142857142858,12.0,25.83673469387755,22.0,6.0,Kalli_FeldChamp,2177,0.0,242.0,3.5,3.0,4.25,8.0,2.0,12.222222222222221,5.0,293.2839506172839,58.0,1.0,18.5,25.0,142.25,32.0,2.0,https://lichess.org/BCH2oCxP,Philidor Defense: Lion Variation,0,45,557.0,2,2,541
1768,DestyNova,1891,2.5,1270.0,11.647058823529411,8.0,189.99307958477507,60.0,1.0,43.78947368421053,19.0,3012.5872576177285,204.0,1.0,13.333333333333334,5.0,407.5555555555556,86.0,1.0,Kalli_FeldChamp,2177,2.5,842.0,16.0,7.0,334.70588235294116,66.0,0.0,19.05263157894737,13.0,292.0498614958449,49.0,1.0,12.235294117647058,6.0,140.06228373702422,43.0,2.0,https://lichess.org/5uFbB80h,Pirc Defense,1,109,2112.0,-1,-1,543
1769,Kalli_FeldChamp,2184,2.0,712.0,2.875,2.0,2.609375,7.0,2.0,31.818181818181817,26.0,995.7851239669421,119.0,0.0,37.666666666666664,17.0,3057.5555555555557,190.0,2.0,lapserdak,2013,2.0,527.0,4.625,5.0,4.734375,9.0,2.0,22.818181818181817,20.0,849.4214876033058,108.0,1.0,26.555555555555557,14.0,639.8024691358025,75.0,2.0,https://lichess.org/N7cDLu7X,Queen's Pawn,1,58,1239.0,2,0,651
1770,lapserdak,2019,2.0,350.0,2.6,2.0,0.64,4.0,2.0,18.875,20.0,124.359375,36.0,1.0,31.0,9.0,2761.3333333333335,148.0,1.0,Kalli_FeldChamp,2174,2.0,445.0,2.4,2.0,0.24,3.0,2.0,28.625,25.5,373.734375,57.0,3.0,34.0,12.0,2769.3333333333335,151.0,4.0,https://lichess.org/gRvsCLYi,Pirc Defense,2,40,795.0,0,0,543
1771,Era2609,2013,2.0,1481.0,43.55555555555556,4.0,2929.3580246913584,152.0,2.0,73.5,88.0,2481.9166666666665,139.0,2.0,20.7,12.0,739.8100000000001,95.0,1.0,Peristeria,2255,2.0,1465.0,43.22222222222222,18.0,2987.728395061728,178.0,2.0,77.41666666666667,83.0,5219.409722222222,262.0,4.0,14.7,11.5,69.81000000000002,36.0,8.0,https://lichess.org/vOTGlcHI,Nimzo-Indian Defense: Classical Variation,2,64,2946.0,1,-1,488
1772,Schinichi12332213,1898,0.0,328.0,5.428571428571429,6.0,6.816326530612244,8.0,0.0,19.666666666666668,11.0,292.44444444444446,62.0,7.0,14.125,13.5,11.109375,21.0,11.0,Peristeria,2273,0.0,541.0,5.571428571428571,5.0,1.959183673469388,8.0,4.0,37.44444444444444,26.0,1021.8024691358025,99.0,4.0,23.571428571428573,15.0,255.67346938775512,51.0,9.0,https://lichess.org/S8iMRPa6,"Grünfeld Defense: Exchange Variation, Modern Exchange Variation",0,49,869.0,3,1,319
1773,Peristeria,2277,0.5,2058.0,27.166666666666668,13.0,1016.1388888888888,116.0,3.0,74.0,38.5,6833.0,280.0,0.0,58.0,31.0,5052.666666666667,255.0,2.0,Blizzard3388,2161,0.0,2134.0,26.916666666666668,15.5,559.4097222222223,77.0,0.0,74.21428571428571,26.5,9863.596938775509,394.0,0.0,64.33333333333333,28.5,7575.5555555555575,308.0,0.0,https://lichess.org/WT03mYWp,King's Indian Attack: Sicilian Variation,1,78,4192.0,0,0,407
1774,mohankopparapu,2033,0.0,1167.0,9.428571428571429,6.0,38.816326530612244,19.0,2.0,97.2,28.0,26791.760000000002,572.0,10.0,14.333333333333334,13.0,33.55555555555556,22.0,8.0,Peristeria,2294,2.0,1254.0,26.714285714285715,15.0,480.4897959183673,65.0,6.0,65.8,59.5,2799.36,180.0,7.0,51.125,45.5,1063.359375,105.0,8.0,https://lichess.org/qSSfj32g,French Defense: Exchange Variation,0,53,2421.0,0,0,264
1775,StefanArndt,2218,0.0,461.0,3.5,3.5,1.25,5.0,2.0,36.57142857142857,22.0,819.9591836734693,74.0,6.0,31.833333333333332,31.5,370.47222222222223,64.0,9.0,Peristeria,2306,0.0,1292.0,14.5,11.0,122.75,32.0,4.0,52.142857142857146,71.0,1181.5510204081634,90.0,10.0,173.8,154.0,10863.36,327.0,12.0,https://lichess.org/eIX9VqkF,King's Indian Attack,0,35,1753.0,-2,-2,404
1776,Peristeria,2311,0.0,1892.0,55.666666666666664,31.5,3620.2222222222226,157.0,1.0,53.333333333333336,24.0,5188.7555555555555,283.0,0.0,32.61538461538461,15.0,1192.2366863905324,110.0,0.0,Circularity,2117,0.0,1945.0,32.833333333333336,4.5,2768.972222222222,150.0,0.0,85.8,36.0,28634.69333333334,704.0,0.0,20.307692307692307,25.0,173.90532544378695,53.0,4.0,https://lichess.org/psGN1Gdt,"Neo-Grünfeld Defense: Classical Variation, Polgar Variation",1,82,3837.0,0,0,482
1777,Circularity,2131,0.5,2116.0,27.0,7.0,2381.0588235294117,197.0,1.0,74.78947368421052,25.0,7553.850415512463,298.0,1.0,13.882352941176471,8.0,141.16262975778548,41.0,1.0,Peristeria,2305,3.0,2046.0,34.705882352941174,21.0,1267.1487889273358,104.0,2.0,64.26315789473684,49.0,3598.9307479224394,282.0,4.0,13.823529411764707,8.0,125.20415224913495,34.0,2.0,https://lichess.org/ci76exv9,"French Defense: Tarrasch Variation, Chistyakov Defense",2,108,4162.0,-2,-2,285
1778,Peristeria,2320,0.0,821.0,17.166666666666668,6.0,352.8055555555555,52.0,3.0,47.875,46.5,1631.359375,132.0,0.0,55.833333333333336,64.0,1263.4722222222224,103.0,4.0,StefanArndt,2120,0.0,932.0,4.333333333333333,3.5,4.222222222222222,8.0,2.0,59.625,48.5,2643.484375,174.0,7.0,71.5,27.5,6037.583333333333,192.0,3.0,https://lichess.org/6gp183d6,Dutch Defense: Classical Variation,2,42,1753.0,0,0,140
1779,Peristeria,2330,0.5,1363.0,25.210526315789473,16.0,597.5346260387811,111.0,2.0,24.636363636363637,12.5,690.8677685950412,85.0,1.0,16.285714285714285,6.0,483.44217687074826,94.0,0.0,Schinichi12332213,1923,0.5,813.0,16.894736842105264,10.0,266.1994459833795,71.0,8.0,15.227272727272727,10.0,289.99380165289256,90.0,7.0,7.85,7.0,85.62750000000001,41.0,0.0,https://lichess.org/KCbWMEtG,Queen's Pawn Game: London System,1,125,2176.0,3,1,664
1780,Schinichi12332213,1925,0.5,870.0,15.071428571428571,8.5,359.06632653061223,73.0,1.0,26.705882352941178,17.0,506.0899653979239,87.0,4.0,12.8125,9.0,95.90234375,40.0,7.0,Peristeria,2327,0.5,1365.0,39.285714285714285,15.5,4382.775510204082,267.0,1.0,35.1764705882353,28.0,842.0276816608996,94.0,2.0,14.466666666666667,13.0,87.0488888888889,35.0,4.0,https://lichess.org/aK4voswu,"French Defense: Classical Variation, Burn Variation, Morozevich Line",2,95,2235.0,3,3,254
1781,Peristeria,2320,0.0,3224.0,86.625,48.5,8850.734375,301.0,10.0,169.27272727272728,115.0,31251.47107438017,513.0,9.0,66.9,44.5,2668.09,156.0,11.0,Blizzard3388,2138,0.0,3852.0,62.125,60.5,1723.109375,149.0,0.0,170.63636363636363,160.0,7499.8677685950415,341.0,6.0,164.22222222222223,105.0,31847.50617283951,617.0,8.0,https://lichess.org/HzA9MJuI,Queen's Indian Defense: Classical Variation,0,59,7076.0,4,2,636
1782,Circularity,2146,0.5,1919.0,10.076923076923077,5.0,275.60946745562126,65.0,0.0,93.26666666666667,24.0,11099.262222222225,333.0,2.0,27.785714285714285,16.0,1324.1683673469386,140.0,0.0,Peristeria,2313,0.5,1642.0,13.692307692307692,7.0,227.75147928994082,50.0,2.0,70.13333333333334,43.0,4893.582222222221,232.0,0.0,29.428571428571427,14.0,1172.9591836734692,118.0,1.0,https://lichess.org/CsFevqWu,"French Defense: Tarrasch Variation, Open System, Süchting Line",2,86,3561.0,-1,-1,294
1783,Peristeria,2309,0.0,1928.0,37.69230769230769,29.0,3042.0591715976334,219.0,2.0,49.125,41.5,2408.859375,189.0,3.0,46.57142857142857,15.5,3324.102040816327,175.0,2.0,foytik,2013,0.0,1057.0,12.153846153846153,9.0,138.59171597633136,45.0,0.0,40.75,21.0,3465.3125,238.0,3.0,19.0,9.0,340.0,56.0,2.0,https://lichess.org/9TzYq6f6,Indian Game: Knights Variation,0,87,2985.0,5,1,341
1784,NihalSarinn,2117,2.0,1669.0,41.5,20.5,1874.65,122.0,3.0,67.61538461538461,41.0,12497.775147928991,446.0,3.0,31.25,13.5,1689.3541666666667,124.0,7.0,Peristeria,2326,2.5,1620.0,48.4,28.5,2260.24,154.0,2.0,47.92307692307692,21.0,3133.4556213017754,207.0,4.0,46.63636363636363,16.0,4475.1404958677695,244.0,2.0,https://lichess.org/nhIABveN,"Queen's Indian Defense: Kasparov-Petrosian Variation, Main Line",0,71,3289.0,1,-1,646
1785,Perry_Ode,2018,0.0,1285.0,5.857142857142857,4.0,35.55102040816327,20.0,2.0,42.55555555555556,21.0,2783.358024691358,161.0,0.0,107.625,56.0,10455.234375,287.0,26.0,Peristeria,2334,0.0,1083.0,9.285714285714286,2.0,70.77551020408164,19.0,2.0,48.888888888888886,36.0,663.2098765432099,97.0,25.0,72.25,43.5,3231.9375,167.0,18.0,https://lichess.org/bnBMoEaX,Catalan Opening: Closed Variation,1,50,2368.0,0,0,123
1786,Peristeria,2330,0.0,1823.0,31.8,7.5,3709.3599999999997,209.0,2.0,68.84615384615384,40.0,5571.360946745563,222.0,3.0,50.833333333333336,19.5,3753.305555555555,195.0,3.0,Risk_It_4Biscuit,2001,0.0,1668.0,34.6,6.0,3647.2400000000002,208.0,1.0,60.07692307692308,34.0,4238.686390532544,212.0,7.0,49.18181818181818,16.0,3020.876033057851,162.0,4.0,https://lichess.org/iVc4QgCa,Indian Game: Przepiorka Variation,0,71,3491.0,2,2,345
1787,Peristeria,2323,2.0,1637.0,13.818181818181818,9.0,272.1487603305785,61.0,0.0,64.53846153846153,35.0,7902.094674556212,310.0,0.0,58.72727272727273,47.0,3580.743801652893,229.0,4.0,PsoyKorolenko,2153,0.0,1156.0,8.727272727272727,7.0,30.19834710743801,20.0,2.0,27.0,18.0,1151.3846153846155,131.0,2.0,64.45454545454545,35.0,5657.338842975208,260.0,1.0,https://lichess.org/bZYvoHwc,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan",0,72,2793.0,3,1,670
1788,KemalBashirov,2317,2.0,334.0,9.333333333333334,7.0,22.88888888888889,16.0,5.0,26.833333333333332,22.0,480.8055555555556,65.0,1.0,36.25,33.0,133.6875,54.0,25.0,UnUkr1,2115,0.0,491.0,51.0,38.0,1288.6666666666667,100.0,15.0,37.166666666666664,28.5,893.8055555555557,86.0,0.0,38.333333333333336,25.0,505.5555555555555,70.0,20.0,https://lichess.org/qyjwH1W7,East Indian Defense,0,27,825.0,0,0,156
1789,UnUkr1,2105,0.0,872.0,9.555555555555555,9.0,24.91358024691358,17.0,0.0,45.166666666666664,15.0,2736.6388888888887,156.0,0.0,24.4,13.0,775.8399999999999,102.0,6.0,spectrox75,2105,0.0,617.0,4.777777777777778,4.0,16.617283950617278,13.0,0.0,32.75,13.5,3936.1875,237.0,0.0,18.1,7.0,1004.2900000000002,113.0,5.0,https://lichess.org/cKpJ4HbV,"Réti Opening: Anglo-Slav Variation, Bogoljubov Variation, Stonewall Line",0,64,1489.0,0,0,756
1790,UnUkr1,2112,0.0,1076.0,9.375,8.5,8.234375,15.0,6.0,82.5,61.5,5623.65,264.0,9.0,19.555555555555557,18.0,242.02469135802468,41.0,0.0,Penah_Hemidovic,2167,0.0,833.0,5.375,3.5,17.734375,15.0,2.0,55.2,26.5,6632.76,281.0,0.0,26.444444444444443,27.0,122.91358024691355,41.0,4.0,https://lichess.org/gOBHC0jn,"English Opening: Symmetrical Variation, Symmetrical Variation",2,56,1909.0,-1,-1,212
1791,UnUkr1,2105,0.0,1124.0,9.777777777777779,11.0,16.17283950617284,15.0,0.0,75.08333333333333,39.0,5079.909722222222,213.0,11.0,13.5,11.0,134.85,34.0,0.0,Balaor,2014,0.0,1037.0,14.11111111111111,11.0,359.43209876543204,66.0,2.0,42.75,30.5,1886.1875,175.0,13.0,44.111111111111114,31.0,1976.7654320987651,157.0,5.0,https://lichess.org/JWcQhpVh,English Opening: Anglo-Indian Defense,0,63,2161.0,-4,0,169
1792,swadhin,2075,0.0,250.0,4.0,4.0,2.2857142857142856,6.0,2.0,12.1,8.5,168.48999999999998,48.0,1.0,12.625,9.5,105.984375,29.0,2.0,UnUkr1,2096,0.0,334.0,3.0,3.0,1.1428571428571428,5.0,2.0,27.3,12.5,1674.2100000000003,146.0,0.0,5.0,2.5,18.5,13.0,1.0,https://lichess.org/GmsxSEzw,"Queen's Pawn Game: Barry Attack, Grünfeld Variation",2,52,584.0,-1,1,656
1793,UnUkr1,2089,2.0,511.0,11.625,11.0,1.484375,14.0,10.0,16.272727272727273,14.0,34.01652892561984,29.0,10.0,23.9,19.5,229.09000000000006,58.0,10.0,destroyer1903,1963,2.0,330.0,2.0,1.0,9.25,10.0,0.0,4.909090909090909,5.0,10.8099173553719,11.0,0.0,28.88888888888889,10.0,1245.432098765432,113.0,0.0,https://lichess.org/gb0TvOcA,"Sicilian Defense: Najdorf Variation, Main Line",0,59,841.0,0,0,904
